row_id,dataset,molecule_index,component_split,heavy_atoms,molformer_tokens,within_limit
CHEMBL231_Ki:803,CHEMBL231_Ki,803,isolated,29,45,True
CHEMBL231_Ki:804,CHEMBL231_Ki,804,isolated,31,49,True
CHEMBL231_Ki:805,CHEMBL231_Ki,805,isolated,21,45,True
CHEMBL231_Ki:806,CHEMBL231_Ki,806,isolated,22,40,True
CHEMBL231_Ki:807,CHEMBL231_Ki,807,isolated,25,43,True
CHEMBL231_Ki:808,CHEMBL231_Ki,808,isolated,23,39,True
CHEMBL231_Ki:809,CHEMBL231_Ki,809,isolated,21,37,True
CHEMBL231_Ki:810,CHEMBL231_Ki,810,isolated,23,39,True
CHEMBL231_Ki:811,CHEMBL231_Ki,811,isolated,27,41,True
CHEMBL231_Ki:812,CHEMBL231_Ki,812,isolated,25,39,True
CHEMBL231_Ki:813,CHEMBL231_Ki,813,isolated,27,41,True
CHEMBL231_Ki:814,CHEMBL231_Ki,814,isolated,21,31,True
CHEMBL231_Ki:815,CHEMBL231_Ki,815,isolated,28,47,True
CHEMBL231_Ki:816,CHEMBL231_Ki,816,isolated,26,45,True
CHEMBL231_Ki:817,CHEMBL231_Ki,817,isolated,22,36,True
CHEMBL231_Ki:818,CHEMBL231_Ki,818,train,22,37,True
CHEMBL231_Ki:819,CHEMBL231_Ki,819,train,22,36,True
CHEMBL231_Ki:820,CHEMBL231_Ki,820,isolated,23,36,True
CHEMBL231_Ki:821,CHEMBL231_Ki,821,isolated,28,44,True
CHEMBL231_Ki:822,CHEMBL231_Ki,822,isolated,23,36,True
CHEMBL231_Ki:823,CHEMBL231_Ki,823,isolated,28,46,True
CHEMBL231_Ki:824,CHEMBL231_Ki,824,isolated,36,58,True
CHEMBL231_Ki:825,CHEMBL231_Ki,825,isolated,20,28,True
CHEMBL231_Ki:826,CHEMBL231_Ki,826,isolated,24,38,True
CHEMBL231_Ki:827,CHEMBL231_Ki,827,isolated,33,55,True
CHEMBL231_Ki:828,CHEMBL231_Ki,828,isolated,25,41,True
CHEMBL231_Ki:829,CHEMBL231_Ki,829,isolated,25,41,True
CHEMBL231_Ki:830,CHEMBL231_Ki,830,isolated,25,41,True
CHEMBL231_Ki:831,CHEMBL231_Ki,831,isolated,27,45,True
CHEMBL231_Ki:832,CHEMBL231_Ki,832,isolated,27,45,True
CHEMBL231_Ki:833,CHEMBL231_Ki,833,isolated,27,43,True
CHEMBL231_Ki:834,CHEMBL231_Ki,834,isolated,29,44,True
CHEMBL231_Ki:835,CHEMBL231_Ki,835,isolated,29,49,True
CHEMBL231_Ki:836,CHEMBL231_Ki,836,train,27,45,True
CHEMBL231_Ki:837,CHEMBL231_Ki,837,isolated,29,49,True
CHEMBL231_Ki:838,CHEMBL231_Ki,838,isolated,27,48,True
CHEMBL231_Ki:839,CHEMBL231_Ki,839,isolated,28,48,True
CHEMBL231_Ki:840,CHEMBL231_Ki,840,isolated,28,46,True
CHEMBL231_Ki:841,CHEMBL231_Ki,841,isolated,31,51,True
CHEMBL231_Ki:842,CHEMBL231_Ki,842,isolated,30,52,True
CHEMBL231_Ki:843,CHEMBL231_Ki,843,isolated,37,60,True
CHEMBL231_Ki:844,CHEMBL231_Ki,844,isolated,33,49,True
CHEMBL231_Ki:845,CHEMBL231_Ki,845,isolated,28,49,True
CHEMBL231_Ki:846,CHEMBL231_Ki,846,isolated,30,47,True
CHEMBL231_Ki:847,CHEMBL231_Ki,847,isolated,31,52,True
CHEMBL231_Ki:848,CHEMBL231_Ki,848,isolated,29,46,True
CHEMBL231_Ki:849,CHEMBL231_Ki,849,isolated,28,45,True
CHEMBL231_Ki:850,CHEMBL231_Ki,850,isolated,29,48,True
CHEMBL231_Ki:851,CHEMBL231_Ki,851,isolated,27,44,True
CHEMBL231_Ki:852,CHEMBL231_Ki,852,isolated,28,45,True
CHEMBL231_Ki:853,CHEMBL231_Ki,853,isolated,29,48,True
CHEMBL231_Ki:854,CHEMBL231_Ki,854,isolated,27,44,True
CHEMBL231_Ki:855,CHEMBL231_Ki,855,isolated,38,62,True
CHEMBL231_Ki:856,CHEMBL231_Ki,856,isolated,30,49,True
CHEMBL231_Ki:857,CHEMBL231_Ki,857,isolated,29,48,True
CHEMBL231_Ki:858,CHEMBL231_Ki,858,isolated,30,47,True
CHEMBL231_Ki:859,CHEMBL231_Ki,859,isolated,31,52,True
CHEMBL231_Ki:860,CHEMBL231_Ki,860,isolated,30,49,True
CHEMBL231_Ki:861,CHEMBL231_Ki,861,isolated,30,51,True
CHEMBL231_Ki:862,CHEMBL231_Ki,862,isolated,29,46,True
CHEMBL231_Ki:863,CHEMBL231_Ki,863,isolated,22,37,True
CHEMBL231_Ki:864,CHEMBL231_Ki,864,isolated,19,31,True
CHEMBL231_Ki:865,CHEMBL231_Ki,865,isolated,19,31,True
CHEMBL231_Ki:866,CHEMBL231_Ki,866,isolated,18,28,True
CHEMBL231_Ki:867,CHEMBL231_Ki,867,isolated,19,31,True
CHEMBL231_Ki:868,CHEMBL231_Ki,868,isolated,19,31,True
CHEMBL231_Ki:869,CHEMBL231_Ki,869,isolated,26,42,True
CHEMBL231_Ki:870,CHEMBL231_Ki,870,isolated,25,39,True
CHEMBL231_Ki:871,CHEMBL231_Ki,871,isolated,23,37,True
CHEMBL231_Ki:872,CHEMBL231_Ki,872,isolated,22,35,True
CHEMBL231_Ki:873,CHEMBL231_Ki,873,isolated,21,32,True
CHEMBL231_Ki:874,CHEMBL231_Ki,874,isolated,23,37,True
CHEMBL231_Ki:875,CHEMBL231_Ki,875,isolated,23,36,True
CHEMBL231_Ki:876,CHEMBL231_Ki,876,isolated,22,35,True
CHEMBL231_Ki:877,CHEMBL231_Ki,877,isolated,31,50,True
CHEMBL231_Ki:878,CHEMBL231_Ki,878,isolated,30,47,True
CHEMBL231_Ki:879,CHEMBL231_Ki,879,isolated,30,47,True
CHEMBL231_Ki:880,CHEMBL231_Ki,880,isolated,30,47,True
CHEMBL231_Ki:881,CHEMBL231_Ki,881,isolated,30,47,True
CHEMBL231_Ki:882,CHEMBL231_Ki,882,isolated,22,35,True
CHEMBL231_Ki:883,CHEMBL231_Ki,883,train,19,30,True
CHEMBL231_Ki:884,CHEMBL231_Ki,884,isolated,23,33,True
CHEMBL231_Ki:885,CHEMBL231_Ki,885,isolated,24,34,True
CHEMBL231_Ki:886,CHEMBL231_Ki,886,isolated,21,31,True
CHEMBL231_Ki:887,CHEMBL231_Ki,887,isolated,22,32,True
CHEMBL231_Ki:888,CHEMBL231_Ki,888,isolated,13,21,True
CHEMBL231_Ki:889,CHEMBL231_Ki,889,isolated,23,33,True
CHEMBL231_Ki:890,CHEMBL231_Ki,890,isolated,22,32,True
CHEMBL231_Ki:891,CHEMBL231_Ki,891,isolated,20,32,True
CHEMBL231_Ki:892,CHEMBL231_Ki,892,isolated,35,53,True
CHEMBL231_Ki:893,CHEMBL231_Ki,893,isolated,36,54,True
CHEMBL231_Ki:894,CHEMBL231_Ki,894,isolated,37,55,True
CHEMBL231_Ki:895,CHEMBL231_Ki,895,test,38,59,True
CHEMBL231_Ki:896,CHEMBL231_Ki,896,train,38,59,True
CHEMBL231_Ki:897,CHEMBL231_Ki,897,isolated,37,56,True
CHEMBL231_Ki:898,CHEMBL231_Ki,898,test,40,64,True
CHEMBL231_Ki:899,CHEMBL231_Ki,899,test,40,61,True
CHEMBL231_Ki:900,CHEMBL231_Ki,900,train,40,61,True
CHEMBL231_Ki:901,CHEMBL231_Ki,901,isolated,42,65,True
CHEMBL231_Ki:902,CHEMBL231_Ki,902,isolated,44,67,True
CHEMBL231_Ki:903,CHEMBL231_Ki,903,isolated,47,72,True
CHEMBL231_Ki:904,CHEMBL231_Ki,904,calibration,30,55,True
CHEMBL231_Ki:905,CHEMBL231_Ki,905,calibration,30,55,True
CHEMBL231_Ki:906,CHEMBL231_Ki,906,isolated,26,41,True
CHEMBL231_Ki:907,CHEMBL231_Ki,907,isolated,28,45,True
CHEMBL231_Ki:908,CHEMBL231_Ki,908,isolated,23,39,True
CHEMBL231_Ki:909,CHEMBL231_Ki,909,isolated,20,34,True
CHEMBL231_Ki:910,CHEMBL231_Ki,910,isolated,20,32,True
CHEMBL231_Ki:911,CHEMBL231_Ki,911,isolated,24,36,True
CHEMBL231_Ki:912,CHEMBL231_Ki,912,isolated,24,36,True
CHEMBL231_Ki:913,CHEMBL231_Ki,913,isolated,23,35,True
CHEMBL231_Ki:914,CHEMBL231_Ki,914,isolated,23,37,True
CHEMBL231_Ki:915,CHEMBL231_Ki,915,isolated,23,37,True
CHEMBL231_Ki:916,CHEMBL231_Ki,916,isolated,26,41,True
CHEMBL231_Ki:917,CHEMBL231_Ki,917,calibration,24,41,True
CHEMBL231_Ki:918,CHEMBL231_Ki,918,isolated,23,36,True
CHEMBL231_Ki:919,CHEMBL231_Ki,919,isolated,23,37,True
CHEMBL231_Ki:920,CHEMBL231_Ki,920,isolated,22,34,True
CHEMBL231_Ki:921,CHEMBL231_Ki,921,isolated,25,44,True
CHEMBL231_Ki:922,CHEMBL231_Ki,922,isolated,25,39,True
CHEMBL231_Ki:923,CHEMBL231_Ki,923,isolated,23,39,True
CHEMBL231_Ki:924,CHEMBL231_Ki,924,isolated,24,36,True
CHEMBL231_Ki:925,CHEMBL231_Ki,925,isolated,25,40,True
CHEMBL231_Ki:926,CHEMBL231_Ki,926,isolated,20,33,True
CHEMBL231_Ki:927,CHEMBL231_Ki,927,isolated,29,51,True
CHEMBL231_Ki:928,CHEMBL231_Ki,928,isolated,28,45,True
CHEMBL231_Ki:929,CHEMBL231_Ki,929,calibration,23,37,True
CHEMBL231_Ki:930,CHEMBL231_Ki,930,isolated,26,45,True
CHEMBL231_Ki:931,CHEMBL231_Ki,931,isolated,29,51,True
CHEMBL231_Ki:932,CHEMBL231_Ki,932,calibration,30,52,True
CHEMBL231_Ki:933,CHEMBL231_Ki,933,isolated,30,49,True
CHEMBL231_Ki:934,CHEMBL231_Ki,934,isolated,31,50,True
CHEMBL231_Ki:935,CHEMBL231_Ki,935,calibration,32,54,True
CHEMBL231_Ki:936,CHEMBL231_Ki,936,calibration,33,55,True
CHEMBL231_Ki:937,CHEMBL231_Ki,937,isolated,26,40,True
CHEMBL231_Ki:938,CHEMBL231_Ki,938,isolated,37,66,True
CHEMBL231_Ki:939,CHEMBL231_Ki,939,isolated,30,52,True
CHEMBL231_Ki:940,CHEMBL231_Ki,940,isolated,36,64,True
CHEMBL231_Ki:941,CHEMBL231_Ki,941,isolated,39,67,True
CHEMBL231_Ki:942,CHEMBL231_Ki,942,isolated,36,64,True
CHEMBL231_Ki:943,CHEMBL231_Ki,943,isolated,16,26,True
CHEMBL231_Ki:944,CHEMBL231_Ki,944,isolated,30,49,True
CHEMBL231_Ki:945,CHEMBL231_Ki,945,isolated,30,47,True
CHEMBL231_Ki:946,CHEMBL231_Ki,946,isolated,30,47,True
CHEMBL231_Ki:947,CHEMBL231_Ki,947,calibration,30,49,True
CHEMBL231_Ki:948,CHEMBL231_Ki,948,isolated,29,46,True
CHEMBL231_Ki:949,CHEMBL231_Ki,949,calibration,29,46,True
CHEMBL231_Ki:950,CHEMBL231_Ki,950,isolated,29,46,True
CHEMBL231_Ki:951,CHEMBL231_Ki,951,isolated,29,46,True
CHEMBL231_Ki:952,CHEMBL231_Ki,952,isolated,29,46,True
CHEMBL231_Ki:953,CHEMBL231_Ki,953,isolated,30,49,True
CHEMBL231_Ki:954,CHEMBL231_Ki,954,isolated,29,46,True
CHEMBL231_Ki:955,CHEMBL231_Ki,955,isolated,29,46,True
CHEMBL231_Ki:956,CHEMBL231_Ki,956,calibration,28,45,True
CHEMBL231_Ki:957,CHEMBL231_Ki,957,train,28,45,True
CHEMBL231_Ki:958,CHEMBL231_Ki,958,calibration,27,44,True
CHEMBL231_Ki:959,CHEMBL231_Ki,959,calibration,26,43,True
CHEMBL231_Ki:960,CHEMBL231_Ki,960,calibration,28,45,True
CHEMBL231_Ki:961,CHEMBL231_Ki,961,isolated,27,44,True
CHEMBL231_Ki:962,CHEMBL231_Ki,962,isolated,26,43,True
CHEMBL231_Ki:963,CHEMBL231_Ki,963,isolated,25,42,True
CHEMBL231_Ki:964,CHEMBL231_Ki,964,train,25,42,True
CHEMBL231_Ki:965,CHEMBL231_Ki,965,isolated,24,39,True
CHEMBL231_Ki:966,CHEMBL231_Ki,966,isolated,23,40,True
CHEMBL231_Ki:967,CHEMBL231_Ki,967,isolated,29,48,True
CHEMBL231_Ki:968,CHEMBL231_Ki,968,isolated,29,48,True
CHEMBL231_Ki:969,CHEMBL231_Ki,969,isolated,35,54,True
CHEMBL231_Ki:970,CHEMBL231_Ki,970,isolated,30,45,True
CHEMBL231_Ki:971,CHEMBL231_Ki,971,isolated,34,57,True
CHEMBL231_Ki:972,CHEMBL231_Ki,972,isolated,32,60,True
CHEMBL233_Ki:0,CHEMBL233_Ki,0,isolated,21,35,True
CHEMBL233_Ki:1,CHEMBL233_Ki,1,isolated,28,48,True
CHEMBL233_Ki:2,CHEMBL233_Ki,2,isolated,27,43,True
CHEMBL233_Ki:3,CHEMBL233_Ki,3,isolated,28,48,True
CHEMBL233_Ki:4,CHEMBL233_Ki,4,isolated,28,48,True
CHEMBL233_Ki:5,CHEMBL233_Ki,5,isolated,26,42,True
CHEMBL233_Ki:6,CHEMBL233_Ki,6,isolated,29,49,True
CHEMBL233_Ki:7,CHEMBL233_Ki,7,isolated,26,42,True
CHEMBL233_Ki:8,CHEMBL233_Ki,8,isolated,22,34,True
CHEMBL233_Ki:9,CHEMBL233_Ki,9,isolated,28,48,True
CHEMBL233_Ki:10,CHEMBL233_Ki,10,isolated,27,43,True
CHEMBL233_Ki:11,CHEMBL233_Ki,11,isolated,27,45,True
CHEMBL233_Ki:12,CHEMBL233_Ki,12,isolated,28,48,True
CHEMBL233_Ki:13,CHEMBL233_Ki,13,isolated,28,48,True
CHEMBL233_Ki:14,CHEMBL233_Ki,14,isolated,26,42,True
CHEMBL233_Ki:15,CHEMBL233_Ki,15,isolated,32,50,True
CHEMBL233_Ki:16,CHEMBL233_Ki,16,isolated,26,42,True
CHEMBL233_Ki:17,CHEMBL233_Ki,17,isolated,32,54,True
CHEMBL233_Ki:18,CHEMBL233_Ki,18,train,70,124,True
CHEMBL233_Ki:19,CHEMBL233_Ki,19,isolated,103,178,True
CHEMBL233_Ki:20,CHEMBL233_Ki,20,isolated,32,57,True
CHEMBL233_Ki:21,CHEMBL233_Ki,21,isolated,43,76,True
CHEMBL233_Ki:22,CHEMBL233_Ki,22,isolated,32,57,True
CHEMBL233_Ki:23,CHEMBL233_Ki,23,test,34,58,True
CHEMBL233_Ki:24,CHEMBL233_Ki,24,test,36,60,True
CHEMBL233_Ki:25,CHEMBL233_Ki,25,isolated,54,95,True
CHEMBL233_Ki:26,CHEMBL233_Ki,26,test,36,60,True
CHEMBL233_Ki:27,CHEMBL233_Ki,27,isolated,33,55,True
CHEMBL233_Ki:28,CHEMBL233_Ki,28,isolated,29,49,True
CHEMBL233_Ki:29,CHEMBL233_Ki,29,train,100,174,True
CHEMBL233_Ki:30,CHEMBL233_Ki,30,train,88,155,True
CHEMBL233_Ki:31,CHEMBL233_Ki,31,train,41,69,True
CHEMBL233_Ki:32,CHEMBL233_Ki,32,test,35,59,True
CHEMBL233_Ki:33,CHEMBL233_Ki,33,test,38,62,True
CHEMBL233_Ki:34,CHEMBL233_Ki,34,isolated,31,54,True
CHEMBL233_Ki:35,CHEMBL233_Ki,35,test,38,62,True
CHEMBL233_Ki:36,CHEMBL233_Ki,36,isolated,32,54,True
CHEMBL233_Ki:37,CHEMBL233_Ki,37,isolated,41,72,True
CHEMBL233_Ki:38,CHEMBL233_Ki,38,test,36,60,True
CHEMBL233_Ki:39,CHEMBL233_Ki,39,isolated,40,68,True
CHEMBL233_Ki:40,CHEMBL233_Ki,40,isolated,37,61,True
CHEMBL233_Ki:41,CHEMBL233_Ki,41,isolated,27,49,True
CHEMBL233_Ki:42,CHEMBL233_Ki,42,train,104,181,True
CHEMBL233_Ki:43,CHEMBL233_Ki,43,test,35,59,True
CHEMBL233_Ki:44,CHEMBL233_Ki,44,test,36,58,True
CHEMBL233_Ki:45,CHEMBL233_Ki,45,test,33,55,True
CHEMBL233_Ki:46,CHEMBL233_Ki,46,isolated,33,60,True
CHEMBL233_Ki:47,CHEMBL233_Ki,47,test,37,61,True
CHEMBL233_Ki:48,CHEMBL233_Ki,48,test,35,57,True
CHEMBL233_Ki:49,CHEMBL233_Ki,49,test,35,57,True
CHEMBL233_Ki:50,CHEMBL233_Ki,50,test,35,57,True
CHEMBL233_Ki:51,CHEMBL233_Ki,51,isolated,31,55,True
CHEMBL233_Ki:52,CHEMBL233_Ki,52,test,32,54,True
CHEMBL233_Ki:53,CHEMBL233_Ki,53,calibration,65,114,True
CHEMBL233_Ki:54,CHEMBL233_Ki,54,test,33,57,True
CHEMBL233_Ki:55,CHEMBL233_Ki,55,train,73,129,True
CHEMBL233_Ki:56,CHEMBL233_Ki,56,isolated,32,58,True
CHEMBL233_Ki:57,CHEMBL233_Ki,57,train,84,148,True
CHEMBL233_Ki:58,CHEMBL233_Ki,58,test,33,55,True
CHEMBL233_Ki:59,CHEMBL233_Ki,59,isolated,28,50,True
CHEMBL233_Ki:60,CHEMBL233_Ki,60,test,35,59,True
CHEMBL233_Ki:61,CHEMBL233_Ki,61,test,35,57,True
CHEMBL233_Ki:62,CHEMBL233_Ki,62,test,35,59,True
CHEMBL233_Ki:63,CHEMBL233_Ki,63,train,91,160,True
CHEMBL233_Ki:64,CHEMBL233_Ki,64,isolated,38,64,True
CHEMBL233_Ki:65,CHEMBL233_Ki,65,test,36,62,True
CHEMBL233_Ki:66,CHEMBL233_Ki,66,train,97,169,True
CHEMBL233_Ki:67,CHEMBL233_Ki,67,train,114,198,True
CHEMBL233_Ki:68,CHEMBL233_Ki,68,isolated,33,58,True
CHEMBL233_Ki:69,CHEMBL233_Ki,69,isolated,30,53,True
CHEMBL233_Ki:70,CHEMBL233_Ki,70,test,33,57,True
CHEMBL233_Ki:71,CHEMBL233_Ki,71,test,35,59,True
CHEMBL233_Ki:72,CHEMBL233_Ki,72,test,36,60,True
CHEMBL233_Ki:73,CHEMBL233_Ki,73,isolated,95,167,True
CHEMBL233_Ki:74,CHEMBL233_Ki,74,test,36,58,True
CHEMBL233_Ki:75,CHEMBL233_Ki,75,isolated,26,48,True
CHEMBL233_Ki:76,CHEMBL233_Ki,76,train,81,143,True
CHEMBL233_Ki:77,CHEMBL233_Ki,77,isolated,51,90,True
CHEMBL233_Ki:78,CHEMBL233_Ki,78,isolated,76,133,True
CHEMBL233_Ki:79,CHEMBL233_Ki,79,test,34,58,True
CHEMBL233_Ki:80,CHEMBL233_Ki,80,calibration,62,109,True
CHEMBL233_Ki:81,CHEMBL233_Ki,81,isolated,40,68,True
CHEMBL233_Ki:82,CHEMBL233_Ki,82,isolated,38,67,True
CHEMBL233_Ki:83,CHEMBL233_Ki,83,train,40,69,True
CHEMBL233_Ki:84,CHEMBL233_Ki,84,train,41,70,True
CHEMBL233_Ki:85,CHEMBL233_Ki,85,isolated,25,44,True
CHEMBL233_Ki:86,CHEMBL233_Ki,86,isolated,29,48,True
CHEMBL233_Ki:87,CHEMBL233_Ki,87,isolated,38,67,True
CHEMBL233_Ki:88,CHEMBL233_Ki,88,isolated,40,69,True
CHEMBL233_Ki:89,CHEMBL233_Ki,89,isolated,39,68,True
CHEMBL233_Ki:90,CHEMBL233_Ki,90,train,38,69,True
CHEMBL233_Ki:91,CHEMBL233_Ki,91,train,28,47,True
CHEMBL233_Ki:92,CHEMBL233_Ki,92,isolated,25,42,True
CHEMBL233_Ki:93,CHEMBL233_Ki,93,isolated,40,71,True
CHEMBL233_Ki:94,CHEMBL233_Ki,94,train,43,72,True
CHEMBL233_Ki:95,CHEMBL233_Ki,95,isolated,26,41,True
CHEMBL233_Ki:96,CHEMBL233_Ki,96,isolated,31,48,True
CHEMBL233_Ki:97,CHEMBL233_Ki,97,train,42,73,True
CHEMBL233_Ki:98,CHEMBL233_Ki,98,isolated,44,75,True
CHEMBL233_Ki:99,CHEMBL233_Ki,99,train,24,37,True
CHEMBL233_Ki:100,CHEMBL233_Ki,100,isolated,37,66,True
CHEMBL233_Ki:101,CHEMBL233_Ki,101,train,41,70,True
CHEMBL233_Ki:102,CHEMBL233_Ki,102,isolated,42,73,True
CHEMBL233_Ki:103,CHEMBL233_Ki,103,train,25,38,True
CHEMBL233_Ki:104,CHEMBL233_Ki,104,isolated,25,44,True
CHEMBL233_Ki:105,CHEMBL233_Ki,105,isolated,27,42,True
CHEMBL233_Ki:106,CHEMBL233_Ki,106,isolated,39,68,True
CHEMBL233_Ki:107,CHEMBL233_Ki,107,isolated,40,71,True
CHEMBL233_Ki:108,CHEMBL233_Ki,108,isolated,27,46,True
CHEMBL233_Ki:109,CHEMBL233_Ki,109,train,33,54,True
CHEMBL233_Ki:110,CHEMBL233_Ki,110,isolated,43,76,True
CHEMBL233_Ki:111,CHEMBL233_Ki,111,isolated,41,72,True
CHEMBL233_Ki:112,CHEMBL233_Ki,112,isolated,23,40,True
CHEMBL233_Ki:113,CHEMBL233_Ki,113,train,25,42,True
CHEMBL233_Ki:114,CHEMBL233_Ki,114,isolated,39,68,True
CHEMBL233_Ki:115,CHEMBL233_Ki,115,calibration,26,43,True
CHEMBL233_Ki:116,CHEMBL233_Ki,116,test,27,48,True
CHEMBL233_Ki:117,CHEMBL233_Ki,117,isolated,31,59,True
CHEMBL233_Ki:118,CHEMBL233_Ki,118,isolated,27,44,True
CHEMBL233_Ki:119,CHEMBL233_Ki,119,isolated,37,66,True
CHEMBL233_Ki:120,CHEMBL233_Ki,120,isolated,42,75,True
CHEMBL233_Ki:121,CHEMBL233_Ki,121,isolated,43,78,True
CHEMBL233_Ki:122,CHEMBL233_Ki,122,isolated,45,83,True
CHEMBL233_Ki:123,CHEMBL233_Ki,123,isolated,43,74,True
CHEMBL233_Ki:124,CHEMBL233_Ki,124,isolated,36,65,True
CHEMBL233_Ki:125,CHEMBL233_Ki,125,isolated,45,80,True
CHEMBL233_Ki:126,CHEMBL233_Ki,126,isolated,47,85,True
CHEMBL233_Ki:127,CHEMBL233_Ki,127,isolated,46,81,True
CHEMBL233_Ki:128,CHEMBL233_Ki,128,isolated,43,78,True
CHEMBL233_Ki:129,CHEMBL233_Ki,129,isolated,43,78,True
CHEMBL233_Ki:130,CHEMBL233_Ki,130,isolated,45,80,True
CHEMBL233_Ki:131,CHEMBL233_Ki,131,isolated,45,76,True
CHEMBL233_Ki:132,CHEMBL233_Ki,132,isolated,42,75,True
CHEMBL233_Ki:133,CHEMBL233_Ki,133,isolated,41,72,True
CHEMBL233_Ki:134,CHEMBL233_Ki,134,isolated,44,77,True
CHEMBL233_Ki:135,CHEMBL233_Ki,135,isolated,43,78,True
CHEMBL233_Ki:136,CHEMBL233_Ki,136,train,38,68,True
CHEMBL233_Ki:137,CHEMBL233_Ki,137,train,37,65,True
CHEMBL233_Ki:138,CHEMBL233_Ki,138,isolated,110,190,True
CHEMBL233_Ki:139,CHEMBL233_Ki,139,isolated,38,66,True
CHEMBL233_Ki:140,CHEMBL233_Ki,140,isolated,41,70,True
CHEMBL233_Ki:141,CHEMBL233_Ki,141,isolated,49,88,True
CHEMBL233_Ki:142,CHEMBL233_Ki,142,isolated,124,226,False
CHEMBL233_Ki:143,CHEMBL233_Ki,143,isolated,110,188,True
CHEMBL233_Ki:144,CHEMBL233_Ki,144,isolated,25,40,True
CHEMBL233_Ki:145,CHEMBL233_Ki,145,isolated,135,247,False
CHEMBL233_Ki:146,CHEMBL233_Ki,146,isolated,27,46,True
CHEMBL233_Ki:147,CHEMBL233_Ki,147,isolated,26,46,True
CHEMBL233_Ki:148,CHEMBL233_Ki,148,isolated,31,54,True
CHEMBL233_Ki:149,CHEMBL233_Ki,149,isolated,24,42,True
CHEMBL233_Ki:150,CHEMBL233_Ki,150,isolated,42,79,True
CHEMBL233_Ki:151,CHEMBL233_Ki,151,isolated,24,41,True
CHEMBL233_Ki:152,CHEMBL233_Ki,152,isolated,22,36,True
CHEMBL233_Ki:153,CHEMBL233_Ki,153,isolated,26,50,True
CHEMBL233_Ki:154,CHEMBL233_Ki,154,isolated,24,42,True
CHEMBL233_Ki:155,CHEMBL233_Ki,155,calibration,19,31,True
CHEMBL233_Ki:156,CHEMBL233_Ki,156,calibration,22,40,True
CHEMBL233_Ki:157,CHEMBL233_Ki,157,train,26,42,True
CHEMBL233_Ki:158,CHEMBL233_Ki,158,isolated,26,46,True
CHEMBL233_Ki:159,CHEMBL233_Ki,159,calibration,23,41,True
CHEMBL233_Ki:160,CHEMBL233_Ki,160,isolated,31,50,True
CHEMBL233_Ki:161,CHEMBL233_Ki,161,isolated,62,109,True
CHEMBL233_Ki:162,CHEMBL233_Ki,162,isolated,71,126,True
CHEMBL233_Ki:163,CHEMBL233_Ki,163,isolated,36,58,True
CHEMBL233_Ki:164,CHEMBL233_Ki,164,test,37,62,True
CHEMBL233_Ki:165,CHEMBL233_Ki,165,isolated,32,54,True
CHEMBL233_Ki:166,CHEMBL233_Ki,166,isolated,30,52,True
CHEMBL233_Ki:167,CHEMBL233_Ki,167,isolated,37,59,True
CHEMBL233_Ki:168,CHEMBL233_Ki,168,isolated,28,48,True
CHEMBL233_Ki:169,CHEMBL233_Ki,169,isolated,36,61,True
CHEMBL233_Ki:170,CHEMBL233_Ki,170,test,36,58,True
CHEMBL233_Ki:171,CHEMBL233_Ki,171,isolated,37,65,True
CHEMBL233_Ki:172,CHEMBL233_Ki,172,isolated,25,46,True
CHEMBL233_Ki:173,CHEMBL233_Ki,173,isolated,44,81,True
CHEMBL233_Ki:174,CHEMBL233_Ki,174,isolated,38,63,True
CHEMBL233_Ki:175,CHEMBL233_Ki,175,isolated,34,59,True
CHEMBL233_Ki:176,CHEMBL233_Ki,176,isolated,41,73,True
CHEMBL233_Ki:177,CHEMBL233_Ki,177,isolated,37,70,True
CHEMBL233_Ki:178,CHEMBL233_Ki,178,isolated,35,64,True
CHEMBL233_Ki:179,CHEMBL233_Ki,179,isolated,36,67,True
CHEMBL233_Ki:180,CHEMBL233_Ki,180,test,37,64,True
CHEMBL233_Ki:181,CHEMBL233_Ki,181,isolated,39,67,True
CHEMBL233_Ki:182,CHEMBL233_Ki,182,isolated,31,55,True
CHEMBL233_Ki:183,CHEMBL233_Ki,183,isolated,40,64,True
CHEMBL233_Ki:184,CHEMBL233_Ki,184,test,37,61,True
CHEMBL233_Ki:185,CHEMBL233_Ki,185,isolated,29,49,True
CHEMBL233_Ki:186,CHEMBL233_Ki,186,calibration,31,53,True
CHEMBL233_Ki:187,CHEMBL233_Ki,187,isolated,36,60,True
CHEMBL233_Ki:188,CHEMBL233_Ki,188,test,38,62,True
CHEMBL233_Ki:189,CHEMBL233_Ki,189,isolated,38,66,True
CHEMBL233_Ki:190,CHEMBL233_Ki,190,test,37,61,True
CHEMBL233_Ki:191,CHEMBL233_Ki,191,isolated,30,54,True
CHEMBL233_Ki:192,CHEMBL233_Ki,192,isolated,39,65,True
CHEMBL233_Ki:193,CHEMBL233_Ki,193,isolated,36,60,True
CHEMBL233_Ki:194,CHEMBL233_Ki,194,isolated,38,66,True
CHEMBL233_Ki:195,CHEMBL233_Ki,195,test,38,64,True
CHEMBL233_Ki:196,CHEMBL233_Ki,196,isolated,30,54,True
CHEMBL233_Ki:197,CHEMBL233_Ki,197,test,35,59,True
CHEMBL233_Ki:198,CHEMBL233_Ki,198,isolated,37,61,True
CHEMBL233_Ki:199,CHEMBL233_Ki,199,calibration,31,53,True
CHEMBL233_Ki:200,CHEMBL233_Ki,200,isolated,31,55,True
